chr,window_start,window_end,CG,CHG,CHH,rec
chr5,51100001,51200000.0,915.0,593.0,11.0,0.0
chr5,51200001,51300000.0,928.0,448.0,8.0,0.0
chr5,51300001,51400000.0,931.0,449.0,26.0,0.0
chr5,51400001,51500000.0,991.0,439.0,4.0,0.0
chr5,51500001,51600000.0,728.0,499.0,3.0,0.0
chr5,51600001,51700000.0,829.0,379.0,37.0,0.0
chr5,51700001,51800000.0,926.0,366.0,15.0,0.0
chr5,51800001,51900000.0,1075.0,403.0,6.0,0.0
chr5,51900001,52000000.0,524.0,175.0,15.0,0.0
chr5,52000001,52100000.0,730.0,230.0,29.0,0.58
chr5,52100001,52200000.0,776.0,281.0,1.0,0.0
chr5,52200001,52300000.0,1035.0,572.0,3.0,0.0
chr5,52300001,52400000.0,781.0,399.0,1.0,0.0
chr5,52400001,52500000.0,1105.0,527.0,6.0,0.0
chr5,52500001,52600000.0,967.0,469.0,73.0,0.0
chr5,52600001,52700000.0,1082.0,539.0,3.0,0.0
chr5,52700001,52800000.0,1241.0,814.0,0.0,0.0
chr5,52800001,52900000.0,1403.0,912.0,0.0,0.0
chr5,52900001,53000000.0,888.0,592.0,9.0,0.0
chr5,53000001,53100000.0,741.0,357.0,27.0,0.0
chr5,53100001,53200000.0,1061.0,648.0,0.0,0.0
chr5,53200001,53300000.0,944.0,602.0,0.0,0.0
chr5,53300001,53400000.0,840.0,355.0,16.0,0.0
chr5,53400001,53500000.0,862.0,418.0,11.0,0.0
chr5,53500001,53600000.0,1039.0,446.0,22.0,0.0
chr5,53600001,53700000.0,1034.0,515.0,0.0,0.0
chr5,53700001,53800000.0,1007.0,402.0,27.0,0.0
chr5,53800001,53900000.0,803.0,284.0,9.0,0.0
chr5,53900001,54000000.0,1022.0,380.0,3.0,0.0
chr5,54000001,54100000.0,1305.0,658.0,0.0,0.0
chr5,54100001,54200000.0,1295.0,778.0,3.0,1.19
chr5,54200001,54300000.0,999.0,686.0,0.0,0.0
chr5,54300001,54400000.0,894.0,449.0,0.0,0.0
chr5,54400001,54500000.0,847.0,390.0,13.0,0.0
chr5,54500001,54600000.0,868.0,567.0,0.0,0.0
chr5,54600001,54700000.0,751.0,236.0,1.0,0.0
chr5,54700001,54800000.0,1114.0,430.0,7.0,0.0
chr5,54800001,54900000.0,764.0,399.0,0.0,0.0
chr5,54900001,55000000.0,880.0,448.0,0.0,0.0
chr5,55000001,55100000.0,855.0,281.0,25.0,0.0
chr5,55100001,55200000.0,927.0,430.0,33.0,0.0
chr5,55200001,55300000.0,996.0,494.0,21.0,0.0
chr5,55300001,55400000.0,817.0,218.0,10.0,0.0
chr5,55400001,55500000.0,616.0,289.0,0.0,0.0
chr5,55500001,55600000.0,926.0,268.0,3.0,0.0
chr5,55600001,55700000.0,715.0,385.0,6.0,0.0
chr5,55700001,55800000.0,983.0,536.0,6.0,0.0
chr5,55800001,55900000.0,954.0,342.0,2.0,0.0
chr5,55900001,56000000.0,1595.0,650.0,11.0,0.0
chr5,56000001,56100000.0,912.0,364.0,103.0,1.08
chr5,56100001,56200000.0,963.0,509.0,9.0,0.0
chr5,56200001,56300000.0,1473.0,385.0,0.0,0.0
chr5,56300001,56400000.0,1248.0,707.0,0.0,0.0
chr5,56400001,56500000.0,1193.0,486.0,0.0,0.0
chr5,56500001,56600000.0,939.0,368.0,0.0,0.0
chr5,56600001,56700000.0,1161.0,589.0,1.0,0.0
chr5,56700001,56800000.0,918.0,318.0,6.0,0.0
chr5,56800001,56900000.0,1093.0,446.0,0.0,0.0
chr5,56900001,57000000.0,1388.0,574.0,0.0,0.0
chr5,57000001,57100000.0,577.0,314.0,0.0,0.0
chr5,57100001,57200000.0,811.0,307.0,0.0,0.0
chr5,57200001,57300000.0,855.0,355.0,5.0,0.0
chr5,57300001,57400000.0,816.0,338.0,39.0,0.0
chr5,57400001,57500000.0,782.0,466.0,42.0,0.0
chr5,57500001,57600000.0,1100.0,586.0,2.0,0.0
chr5,57600001,57700000.0,1076.0,531.0,5.0,0.0
chr5,57700001,57800000.0,959.0,401.0,44.0,0.0
chr5,57800001,57900000.0,850.0,352.0,7.0,0.0
chr5,57900001,58000000.0,937.0,360.0,3.0,0.0
chr5,58000001,58100000.0,737.0,392.0,13.0,0.0
chr5,58100001,58200000.0,927.0,442.0,42.0,0.43
chr5,58200001,58300000.0,708.0,401.0,0.0,0.0
chr5,58300001,58400000.0,864.0,493.0,9.0,0.0
chr5,58400001,58500000.0,938.0,417.0,4.0,0.0
chr5,58500001,58600000.0,737.0,398.0,3.0,0.0
chr5,58600001,58700000.0,826.0,546.0,0.0,0.0
chr5,58700001,58800000.0,1027.0,428.0,6.0,0.0
chr5,58800001,58900000.0,1314.0,460.0,16.0,0.0
chr5,58900001,59000000.0,2135.0,599.0,0.0,0.0
chr5,59000001,59100000.0,659.0,259.0,21.0,0.0
chr5,59100001,59200000.0,927.0,278.0,54.0,0.84
chr5,59200001,59300000.0,700.0,208.0,12.0,0.0
chr5,59300001,59400000.0,634.0,257.0,61.0,0.0
chr5,59400001,59500000.0,676.0,299.0,80.0,0.0
chr5,59500001,59600000.0,856.0,388.0,34.0,0.0
chr5,59600001,59700000.0,1014.0,599.0,5.0,1.9
chr5,59700001,59800000.0,823.0,282.0,0.0,0.0
chr5,59800001,59900000.0,723.0,237.0,8.0,0.0
chr5,59900001,60000000.0,909.0,520.0,0.0,0.0
chr5,60000001,60100000.0,1014.0,569.0,0.0,0.0
chr5,60100001,60200000.0,761.0,515.0,0.0,0.0
chr5,60200001,60300000.0,1014.0,605.0,0.0,0.0
chr5,60300001,60400000.0,989.0,415.0,35.0,0.0
chr5,60400001,60500000.0,893.0,526.0,116.0,0.0
chr5,60500001,60600000.0,666.0,399.0,4.0,0.0
chr5,60600001,60700000.0,1077.0,298.0,22.0,0.0
chr5,60700001,60800000.0,1147.0,283.0,0.0,0.0
chr5,60800001,60900000.0,950.0,392.0,9.0,0.0
chr5,60900001,61000000.0,862.0,445.0,5.0,1.91
chr5,61000001,61100000.0,889.0,389.0,33.0,0.0
chr5,61100001,61200000.0,1063.0,489.0,0.0,0.0
chr5,61200001,61300000.0,1042.0,164.0,14.0,0.0
chr5,61300001,61400000.0,1162.0,413.0,2.0,0.0
chr5,61400001,61500000.0,672.0,206.0,0.0,0.0
chr5,61500001,61600000.0,795.0,226.0,4.0,0.0
chr5,61600001,61700000.0,831.0,164.0,12.0,0.0
chr5,61700001,61800000.0,1082.0,747.0,2.0,0.0
chr5,61800001,61900000.0,935.0,321.0,15.0,0.0
chr5,61900001,62000000.0,830.0,208.0,21.0,0.0
chr5,62000001,62100000.0,1143.0,353.0,0.0,0.0
chr5,62100001,62200000.0,840.0,151.0,2.0,0.0
chr5,62200001,62300000.0,703.0,350.0,20.0,2.07
chr5,62300001,62400000.0,871.0,221.0,25.0,0.0
chr5,62400001,62500000.0,875.0,414.0,21.0,1.16
chr5,62500001,62600000.0,1047.0,396.0,16.0,0.0
chr5,62600001,62700000.0,1078.0,521.0,61.0,0.0
chr5,62700001,62800000.0,1031.0,447.0,59.0,0.0
chr5,62800001,62900000.0,1030.0,510.0,7.0,1.24
chr5,62900001,63000000.0,690.0,214.0,15.0,0.0
chr5,63000001,63100000.0,734.0,212.0,14.0,0.0
chr5,63100001,63200000.0,1018.0,529.0,8.0,0.0
chr5,63200001,63300000.0,1062.0,485.0,8.0,0.61
chr5,63300001,63400000.0,933.0,241.0,52.0,0.0
chr5,63400001,63500000.0,596.0,225.0,19.0,0.0
chr5,63500001,63600000.0,931.0,414.0,19.0,0.0
chr5,63600001,63700000.0,1035.0,220.0,0.0,0.0
chr5,63700001,63800000.0,872.0,216.0,19.0,0.5
chr5,63800001,63900000.0,949.0,179.0,23.0,0.0
chr5,63900001,64000000.0,924.0,252.0,7.0,0.0
chr5,64000001,64100000.0,739.0,244.0,26.0,0.0
chr5,64100001,64200000.0,881.0,331.0,9.0,1.06
chr5,64200001,64300000.0,711.0,234.0,27.0,0.0
chr5,64300001,64400000.0,431.0,213.0,20.0,1.75
chr5,64400001,64500000.0,823.0,277.0,17.0,0.0
chr5,64500001,64600000.0,1151.0,506.0,33.0,1.82
chr5,64600001,64700000.0,966.0,208.0,91.0,0.65
chr5,64700001,64800000.0,635.0,239.0,82.0,1.18
chr5,64800001,64900000.0,502.0,219.0,44.0,0.0
chr5,64900001,65000000.0,821.0,213.0,35.0,0.7
chr5,65000001,65100000.0,702.0,171.0,1.0,0.0
chr5,65100001,65200000.0,787.0,530.0,41.0,0.0
chr5,65200001,65300000.0,781.0,278.0,73.0,0.0
chr5,65300001,65400000.0,1084.0,394.0,0.0,0.0
chr5,65400001,65500000.0,1240.0,230.0,1.0,0.0
chr5,65500001,65600000.0,1196.0,144.0,17.0,2.93
chr5,65600001,65700000.0,815.0,128.0,9.0,0.0
chr5,65700001,65800000.0,900.0,240.0,102.0,0.0
chr5,65800001,65900000.0,916.0,138.0,0.0,0.0
chr5,65900001,66000000.0,703.0,191.0,11.0,0.0
chr5,66000001,66100000.0,902.0,278.0,29.0,0.0
chr5,66100001,66200000.0,671.0,503.0,44.0,0.0
chr5,66200001,66300000.0,1300.0,293.0,3.0,0.83
chr5,66300001,66400000.0,729.0,255.0,30.0,0.0
chr5,66400001,66500000.0,760.0,213.0,41.0,0.0
chr5,66500001,66600000.0,1079.0,384.0,9.0,0.0
chr5,66600001,66700000.0,773.0,305.0,72.0,0.0
chr5,66700001,66800000.0,1355.0,669.0,42.0,2.12
chr5,66800001,66900000.0,875.0,360.0,32.0,0.0
chr5,66900001,67000000.0,909.0,295.0,56.0,1.82
chr5,67000001,67100000.0,760.0,233.0,52.0,0.0
chr5,67100001,67200000.0,715.0,340.0,68.0,0.0
chr5,67200001,67300000.0,925.0,371.0,60.0,5.15
chr5,67300001,67400000.0,999.0,374.0,39.0,0.0
chr5,67400001,67500000.0,558.0,135.0,17.0,0.0
chr5,67500001,67600000.0,873.0,483.0,36.0,0.0
chr5,67600001,67700000.0,510.0,174.0,5.0,0.0
chr5,67700001,67800000.0,781.0,223.0,44.0,0.0
chr5,67800001,67900000.0,673.0,172.0,14.0,8.02
chr5,67900001,68000000.0,592.0,130.0,5.0,0.0
chr5,68000001,68100000.0,632.0,129.0,11.0,0.0
chr5,68100001,68200000.0,554.0,209.0,40.0,0.0
chr5,68200001,68300000.0,900.0,182.0,7.0,0.0
chr5,68300001,68400000.0,948.0,141.0,24.0,0.0
chr5,68400001,68500000.0,933.0,306.0,18.0,2.23
chr5,68500001,68600000.0,732.0,174.0,14.0,0.0
chr5,68600001,68700000.0,865.0,201.0,24.0,0.0
chr5,68700001,68800000.0,741.0,292.0,6.0,2.05
chr5,68800001,68900000.0,686.0,138.0,4.0,0.0
chr5,68900001,69000000.0,870.0,407.0,38.0,0.0
chr5,69000001,69100000.0,826.0,281.0,45.0,0.0
chr5,69100001,69200000.0,841.0,149.0,0.0,3.26
chr5,69200001,69300000.0,671.0,166.0,43.0,0.0
chr5,69300001,69400000.0,883.0,290.0,32.0,0.0
chr5,69400001,69500000.0,728.0,360.0,32.0,0.0
chr5,69500001,69600000.0,561.0,208.0,68.0,0.0
chr5,69600001,69700000.0,831.0,304.0,16.0,0.0
chr5,69700001,69800000.0,582.0,243.0,117.0,1.86
chr5,69800001,69900000.0,656.0,138.0,18.0,0.0
chr5,69900001,70000000.0,873.0,364.0,57.0,0.0
chr5,70000001,70100000.0,792.0,197.0,22.0,0.0
chr5,70100001,70200000.0,647.0,148.0,5.0,3.2
chr5,70200001,70300000.0,579.0,76.0,24.0,0.0
chr5,70300001,70400000.0,484.0,104.0,5.0,1.12
chr5,70400001,70500000.0,796.0,248.0,23.0,0.0
chr5,70500001,70600000.0,642.0,320.0,12.0,0.0
chr5,70600001,70700000.0,873.0,209.0,16.0,0.53
chr5,70700001,70800000.0,1042.0,119.0,8.0,0.0
chr5,70800001,70900000.0,657.0,104.0,10.0,1.38
chr5,70900001,71000000.0,636.0,134.0,24.0,0.0
chr5,71000001,71100000.0,517.0,154.0,0.0,1.22
chr5,71100001,71200000.0,1315.0,335.0,21.0,0.0
chr5,71200001,71300000.0,446.0,119.0,35.0,0.0
chr5,71300001,71400000.0,544.0,236.0,5.0,0.0
chr5,71400001,71500000.0,853.0,155.0,0.0,0.7
chr5,71500001,71600000.0,597.0,129.0,21.0,0.0
chr5,71600001,71700000.0,673.0,138.0,72.0,1.11
chr6,1,100000.0,828.0,298.0,47.0,0.0
chr6,100001,200000.0,628.0,295.0,27.0,0.0
chr6,200001,300000.0,791.0,371.0,8.0,0.0
chr6,300001,400000.0,806.0,198.0,60.0,0.0
chr6,400001,500000.0,655.0,224.0,43.0,0.0
chr6,500001,600000.0,510.0,116.0,7.0,0.0
chr6,600001,700000.0,902.0,330.0,48.0,0.0
chr6,700001,800000.0,757.0,425.0,19.0,0.0
chr6,800001,900000.0,556.0,215.0,112.0,0.0
chr6,900001,1000000.0,643.0,148.0,19.0,0.0
chr6,1000001,1100000.0,857.0,278.0,17.0,0.0
chr6,1100001,1200000.0,651.0,175.0,13.0,0.0
chr6,1200001,1300000.0,664.0,234.0,19.0,0.0
chr6,1300001,1400000.0,916.0,213.0,89.0,0.0
chr6,1400001,1500000.0,914.0,296.0,13.0,0.0
chr6,1500001,1600000.0,853.0,271.0,27.0,0.0
chr6,1600001,1700000.0,877.0,377.0,15.0,0.0
chr6,1700001,1800000.0,988.0,331.0,6.0,0.0
chr6,1800001,1900000.0,1061.0,312.0,1.0,0.0
chr6,1900001,2000000.0,832.0,180.0,59.0,0.0
chr6,2000001,2100000.0,748.0,321.0,42.0,1.64
chr6,2100001,2200000.0,779.0,388.0,17.0,0.0
chr6,2200001,2300000.0,793.0,353.0,10.0,5.75
chr6,2300001,2400000.0,1147.0,346.0,9.0,0.0
chr6,2400001,2500000.0,714.0,486.0,36.0,0.0
chr6,2500001,2600000.0,614.0,277.0,15.0,0.0
chr6,2600001,2700000.0,1065.0,351.0,82.0,0.0
chr6,2700001,2800000.0,1076.0,539.0,2.0,1.27
chr6,2800001,2900000.0,976.0,585.0,0.0,0.0
chr6,2900001,3000000.0,881.0,334.0,13.0,0.0
chr6,3000001,3100000.0,885.0,232.0,12.0,0.0
chr6,3100001,3200000.0,639.0,243.0,45.0,0.0
chr6,3200001,3300000.0,1124.0,549.0,24.0,1.53
chr6,3300001,3400000.0,945.0,464.0,41.0,0.0
chr6,3400001,3500000.0,1259.0,549.0,33.0,0.0
chr6,3500001,3600000.0,871.0,355.0,0.0,0.0
chr6,3600001,3700000.0,939.0,344.0,44.0,0.0
chr6,3700001,3800000.0,1143.0,673.0,0.0,0.0
chr6,3800001,3900000.0,1067.0,495.0,14.0,0.0
chr6,3900001,4000000.0,770.0,156.0,13.0,0.0
chr6,4000001,4100000.0,624.0,210.0,0.0,0.0
chr6,4100001,4200000.0,721.0,300.0,36.0,0.0
chr6,4200001,4300000.0,1073.0,390.0,4.0,0.0
chr6,4300001,4400000.0,1048.0,467.0,1.0,0.0
chr6,4400001,4500000.0,813.0,196.0,0.0,0.0
chr6,4500001,4600000.0,1048.0,315.0,0.0,0.0
chr6,4600001,4700000.0,784.0,311.0,0.0,0.0
chr6,4700001,4800000.0,1045.0,460.0,3.0,0.0
chr6,4800001,4900000.0,850.0,429.0,1.0,0.0
chr6,4900001,5000000.0,1156.0,566.0,0.0,0.0
chr6,5000001,5100000.0,736.0,494.0,0.0,0.0
chr6,5100001,5200000.0,1128.0,764.0,0.0,0.0
chr6,5200001,5300000.0,857.0,616.0,0.0,0.0
chr6,5300001,5400000.0,596.0,316.0,1.0,0.0
chr6,5400001,5500000.0,914.0,383.0,2.0,0.0
chr6,5500001,5600000.0,1153.0,660.0,0.0,0.0
chr6,5600001,5700000.0,1097.0,313.0,10.0,0.0
chr6,5700001,5800000.0,1148.0,414.0,4.0,0.0
chr6,5800001,5900000.0,1220.0,466.0,21.0,0.0
chr6,5900001,6000000.0,834.0,305.0,11.0,0.0
chr6,6000001,6100000.0,1137.0,513.0,15.0,0.0
chr6,6100001,6200000.0,782.0,258.0,9.0,0.0
chr6,6200001,6300000.0,975.0,287.0,12.0,0.0
chr6,6300001,6400000.0,820.0,177.0,66.0,0.0
chr6,6400001,6500000.0,850.0,412.0,12.0,0.0
chr6,6500001,6600000.0,799.0,295.0,8.0,0.0
chr6,6600001,6700000.0,897.0,542.0,0.0,0.0
chr6,6700001,6800000.0,998.0,710.0,4.0,0.0
chr6,6800001,6900000.0,580.0,261.0,13.0,0.0
chr6,6900001,7000000.0,928.0,337.0,16.0,0.0
chr6,7000001,7100000.0,1175.0,616.0,27.0,0.0
chr6,7100001,7200000.0,877.0,441.0,6.0,0.0
chr6,7200001,7300000.0,1229.0,738.0,11.0,0.0
chr6,7300001,7400000.0,872.0,498.0,0.0,0.0
chr6,7400001,7500000.0,1057.0,790.0,0.0,0.0
chr6,7500001,7600000.0,756.0,350.0,0.0,0.0
chr6,7600001,7700000.0,1175.0,736.0,0.0,0.0
chr6,7700001,7800000.0,1348.0,462.0,2.0,0.0
chr6,7800001,7900000.0,816.0,676.0,0.0,0.0
chr6,7900001,8000000.0,490.0,328.0,0.0,0.0
chr6,8000001,8100000.0,989.0,574.0,0.0,0.0
chr6,8100001,8200000.0,663.0,346.0,8.0,0.0
chr6,8200001,8300000.0,732.0,413.0,14.0,0.0
chr6,8300001,8400000.0,856.0,418.0,0.0,0.0
chr6,8400001,8500000.0,1048.0,618.0,1.0,0.0
chr6,8500001,8600000.0,1078.0,669.0,0.0,0.0
chr6,8600001,8700000.0,935.0,502.0,0.0,0.0
chr6,8700001,8800000.0,875.0,465.0,1.0,0.0
chr6,8800001,8900000.0,1427.0,1018.0,1.0,0.0
chr6,8900001,9000000.0,951.0,509.0,27.0,0.0
chr6,9000001,9100000.0,857.0,448.0,4.0,0.0
chr6,9100001,9200000.0,467.0,275.0,0.0,0.0
chr6,9200001,9300000.0,682.0,397.0,0.0,0.0
chr6,9300001,9400000.0,939.0,481.0,3.0,0.0
chr6,9400001,9500000.0,1358.0,715.0,0.0,0.0
chr6,9500001,9600000.0,543.0,267.0,5.0,0.0
chr6,9600001,9700000.0,723.0,409.0,11.0,0.0
chr6,9700001,9800000.0,589.0,345.0,3.0,0.0
chr6,9800001,9900000.0,1062.0,360.0,1.0,0.0
chr6,9900001,10000000.0,950.0,599.0,0.0,0.0
chr6,10000001,10100000.0,997.0,626.0,0.0,0.0
chr6,10100001,10200000.0,1006.0,554.0,6.0,0.0
chr6,10200001,10300000.0,830.0,469.0,0.0,0.0
chr6,10300001,10400000.0,930.0,493.0,0.0,0.0
chr6,10400001,10500000.0,755.0,464.0,0.0,0.0
chr6,10500001,10600000.0,1027.0,513.0,0.0,0.0
chr6,10600001,10700000.0,1055.0,462.0,1.0,0.0
chr6,10700001,10800000.0,895.0,625.0,0.0,0.0
chr6,10800001,10900000.0,821.0,465.0,0.0,0.0
chr6,10900001,11000000.0,898.0,482.0,2.0,0.0
chr6,11000001,11100000.0,985.0,528.0,0.0,0.0
chr6,11100001,11200000.0,859.0,543.0,0.0,0.0
chr6,11200001,11300000.0,1360.0,617.0,0.0,0.0
chr6,11300001,11400000.0,729.0,500.0,0.0,0.0
chr6,11400001,11500000.0,988.0,359.0,4.0,0.0
chr6,11500001,11600000.0,559.0,299.0,0.0,0.0
chr6,11600001,11700000.0,894.0,530.0,0.0,0.0
chr6,11700001,11800000.0,827.0,498.0,0.0,0.0
chr6,11800001,11900000.0,938.0,550.0,23.0,0.0
chr6,11900001,12000000.0,1396.0,821.0,0.0,0.0
chr6,12000001,12100000.0,1150.0,633.0,0.0,0.0
chr6,12100001,12200000.0,1300.0,639.0,0.0,0.0
chr6,12200001,12300000.0,831.0,561.0,1.0,0.0
chr6,12300001,12400000.0,811.0,479.0,0.0,0.0
chr6,12400001,12500000.0,1489.0,620.0,0.0,0.0
chr6,12500001,12600000.0,640.0,384.0,0.0,0.0
chr6,12600001,12700000.0,583.0,215.0,0.0,0.0
chr6,12700001,12800000.0,859.0,374.0,0.0,0.0
chr6,12800001,12900000.0,638.0,253.0,0.0,0.0
chr6,12900001,13000000.0,883.0,310.0,1.0,0.0
chr6,13000001,13100000.0,805.0,414.0,0.0,0.0
chr6,13100001,13200000.0,906.0,484.0,0.0,0.0
chr6,13200001,13300000.0,931.0,484.0,0.0,0.0
chr6,13300001,13400000.0,757.0,225.0,0.0,0.0
chr6,13400001,13500000.0,530.0,160.0,0.0,0.0
chr6,13500001,13600000.0,757.0,192.0,0.0,0.0
chr6,13600001,13700000.0,589.0,198.0,0.0,0.0
chr6,13700001,13800000.0,858.0,278.0,0.0,0.0
chr6,13800001,13900000.0,662.0,305.0,1.0,0.0
chr6,13900001,14000000.0,810.0,488.0,2.0,0.0
chr6,14000001,14100000.0,740.0,350.0,0.0,0.0
chr6,14100001,14200000.0,983.0,502.0,24.0,0.0
chr6,14200001,14300000.0,841.0,392.0,13.0,0.0
chr6,14300001,14400000.0,1150.0,677.0,0.0,0.0
chr6,14400001,14500000.0,973.0,387.0,0.0,0.0
chr6,14500001,14600000.0,1220.0,504.0,4.0,0.0
chr6,14600001,14700000.0,1037.0,663.0,0.0,0.0
chr6,14700001,14800000.0,673.0,460.0,0.0,0.0
chr6,14800001,14900000.0,834.0,390.0,0.0,0.0
chr6,14900001,15000000.0,681.0,429.0,0.0,0.0
chr6,15000001,15100000.0,1059.0,558.0,0.0,0.0
chr6,15100001,15200000.0,888.0,369.0,0.0,0.0
chr6,15200001,15300000.0,745.0,542.0,0.0,0.0
chr6,15300001,15400000.0,841.0,397.0,9.0,0.0
chr6,15400001,15500000.0,811.0,559.0,0.0,0.0
chr6,15500001,15600000.0,837.0,521.0,0.0,0.0
chr6,15600001,15700000.0,1077.0,636.0,0.0,0.0
chr6,15700001,15800000.0,724.0,341.0,0.0,0.0
chr6,15800001,15900000.0,680.0,535.0,0.0,0.0
chr6,15900001,16000000.0,1043.0,495.0,10.0,0.0
chr6,16000001,16100000.0,661.0,475.0,3.0,0.0
chr6,16100001,16200000.0,901.0,515.0,9.0,0.0
chr6,16200001,16300000.0,981.0,577.0,0.0,0.0
chr6,16300001,16400000.0,924.0,447.0,18.0,0.0
chr6,16400001,16500000.0,763.0,473.0,13.0,0.0
chr6,16500001,16600000.0,1079.0,756.0,0.0,0.0
chr6,16600001,16700000.0,710.0,385.0,0.0,0.0
chr6,16700001,16800000.0,987.0,597.0,14.0,0.0
chr6,16800001,16900000.0,929.0,532.0,0.0,0.0
chr6,16900001,17000000.0,807.0,452.0,0.0,0.0
chr6,17000001,17100000.0,675.0,362.0,0.0,0.0
chr6,17100001,17200000.0,607.0,381.0,0.0,0.0
chr6,17200001,17300000.0,723.0,516.0,0.0,0.0
chr6,17300001,17400000.0,731.0,401.0,4.0,0.0
chr6,17400001,17500000.0,917.0,570.0,0.0,0.0
chr6,17500001,17600000.0,847.0,605.0,0.0,0.0
chr6,17600001,17700000.0,732.0,431.0,0.0,1.48
chr6,17700001,17800000.0,990.0,566.0,1.0,0.0
chr6,17800001,17900000.0,723.0,473.0,0.0,0.0
chr6,17900001,18000000.0,929.0,492.0,0.0,0.0
chr6,18000001,18100000.0,856.0,404.0,0.0,0.0
chr6,18100001,18200000.0,387.0,218.0,0.0,0.0
chr6,18200001,18300000.0,783.0,492.0,1.0,0.0
chr6,18300001,18400000.0,857.0,510.0,0.0,0.0
chr6,18400001,18500000.0,1059.0,641.0,0.0,0.0
chr6,18500001,18600000.0,776.0,512.0,0.0,0.0
chr6,18600001,18700000.0,842.0,557.0,0.0,0.0
chr6,18700001,18800000.0,791.0,526.0,0.0,0.0
chr6,18800001,18900000.0,1069.0,718.0,1.0,0.0
chr6,18900001,19000000.0,820.0,424.0,3.0,0.0
chr6,19000001,19100000.0,718.0,516.0,0.0,0.0
chr6,19100001,19200000.0,1051.0,485.0,1.0,0.0
chr6,19200001,19300000.0,1043.0,717.0,0.0,0.0
chr6,19300001,19400000.0,1070.0,309.0,0.0,0.0
chr6,19400001,19500000.0,1032.0,434.0,0.0,0.0
chr6,19500001,19600000.0,1000.0,369.0,0.0,0.0
chr6,19600001,19700000.0,600.0,192.0,2.0,0.0
chr6,19700001,19800000.0,595.0,225.0,0.0,0.0
chr6,19800001,19900000.0,685.0,226.0,0.0,0.0
chr6,19900001,20000000.0,1014.0,426.0,0.0,0.0
chr6,20000001,20100000.0,715.0,245.0,0.0,0.0
chr6,20100001,20200000.0,849.0,377.0,0.0,0.0
chr6,20200001,20300000.0,1264.0,387.0,0.0,0.0
chr6,20300001,20400000.0,1035.0,371.0,0.0,0.0
chr6,20400001,20500000.0,842.0,339.0,1.0,0.0
chr6,20500001,20600000.0,614.0,254.0,0.0,0.0
chr6,20600001,20700000.0,1013.0,445.0,0.0,0.0
chr6,20700001,20800000.0,901.0,279.0,0.0,0.0
chr6,20800001,20900000.0,700.0,253.0,0.0,0.0
chr6,20900001,21000000.0,714.0,187.0,0.0,0.0
chr6,21000001,21100000.0,1175.0,271.0,0.0,0.0
chr6,21100001,21200000.0,922.0,88.0,1.0,0.0
chr6,21200001,21300000.0,1021.0,57.0,0.0,0.0
chr6,21300001,21400000.0,639.0,9.0,0.0,0.0
chr6,21400001,21500000.0,755.0,40.0,0.0,0.0
chr6,21500001,21600000.0,559.0,24.0,0.0,0.0
chr6,21600001,21700000.0,633.0,22.0,0.0,0.0
chr6,21700001,21800000.0,645.0,15.0,0.0,0.0
chr6,21800001,21900000.0,592.0,27.0,0.0,0.0
chr6,21900001,22000000.0,661.0,20.0,0.0,0.0
chr6,22000001,22100000.0,397.0,13.0,0.0,0.0
chr6,22100001,22200000.0,101.0,0.0,0.0,0.0
chr6,22200001,22300000.0,289.0,2.0,0.0,0.0
chr6,22300001,22400000.0,585.0,52.0,0.0,0.0
chr6,22400001,22500000.0,444.0,149.0,0.0,0.0
chr6,22500001,22600000.0,823.0,155.0,0.0,0.0
chr6,22600001,22700000.0,702.0,112.0,0.0,0.0
chr6,22700001,22800000.0,701.0,253.0,0.0,0.0
chr6,22800001,22900000.0,937.0,324.0,0.0,0.0
chr6,22900001,23000000.0,959.0,227.0,0.0,0.0
chr6,23000001,23100000.0,1064.0,328.0,0.0,0.0
chr6,23100001,23200000.0,911.0,243.0,0.0,0.0
chr6,23200001,23300000.0,918.0,291.0,0.0,0.0
chr6,23300001,23400000.0,1029.0,279.0,0.0,0.0
chr6,23400001,23500000.0,552.0,152.0,0.0,0.0
chr6,23500001,23600000.0,1002.0,339.0,1.0,0.0
chr6,23600001,23700000.0,973.0,331.0,0.0,0.0
chr6,23700001,23800000.0,700.0,296.0,1.0,0.0
chr6,23800001,23900000.0,521.0,183.0,0.0,0.0
chr6,23900001,24000000.0,797.0,354.0,0.0,0.0
chr6,24000001,24100000.0,791.0,251.0,0.0,0.0
chr6,24100001,24200000.0,539.0,273.0,0.0,0.0
chr6,24200001,24300000.0,872.0,306.0,1.0,0.0
chr6,24300001,24400000.0,1133.0,370.0,0.0,0.0
chr6,24400001,24500000.0,1024.0,336.0,0.0,0.0
chr6,24500001,24600000.0,758.0,296.0,0.0,0.0
chr6,24600001,24700000.0,1548.0,382.0,0.0,0.0
chr6,24700001,24800000.0,1568.0,557.0,0.0,0.0
chr6,24800001,24900000.0,1746.0,533.0,0.0,0.0
chr6,24900001,25000000.0,1457.0,508.0,0.0,0.0
chr6,25000001,25100000.0,385.0,165.0,0.0,0.0
chr6,25100001,25200000.0,684.0,251.0,0.0,0.0
chr6,25200001,25300000.0,970.0,351.0,1.0,0.0
chr6,25300001,25400000.0,1418.0,509.0,0.0,0.0
chr6,25400001,25500000.0,2120.0,907.0,0.0,0.0
chr6,25500001,25600000.0,1365.0,617.0,3.0,0.0
